"","KIDS","SNAP","FINC","NPL","AGE","FERH"
"2169",2,"No",570600,4,32,"No"
"2170",1,"No",47000,3,18.3333333333333,"Yes"
"2171",2,"No",141000,4,31.75,"No"
"2172",4,"No",97500,6,20.6666666666667,"No"
"2173",4,"Yes",314600,9,26.3333333333333,"No"
"2174",3,"No",68600,4,20,"No"
"2175",3,"No",41400,4,15.75,"No"
"2176",2,"No",57400,4,23,"No"
"2177",2,"No",105500,4,33.25,"No"
"2178",1,"No",76000,2,22.5,"No"
"2179",1,"No",26000,2,17.5,"No"
"2180",1,"Yes",20500,2,27.5,"No"
"2181",2,"No",468500,4,33,"No"
"2182",1,"No",120000,3,23,"Yes"
"2183",5,"No",77600,7,13.7142857142857,"Yes"
"2184",3,"No",84000,6,25.5,"No"
"2185",2,"No",365000,4,19.75,"No"
"2186",2,"No",90000,4,24,"No"
"2187",5,"No",120000,7,16.7142857142857,"No"
"2188",1,"No",64400,3,38.3333333333333,"No"
"2189",3,"No",158000,5,26,"No"
"2190",1,"No",65000,2,35,"No"
"2191",1,"No",163680,3,38.3333333333333,"No"
"2192",2,"No",90000,4,32.25,"No"
"2193",2,"No",137000,4,22.25,"No"
"2194",2,"No",436000,4,23.75,"No"
"2195",1,"No",106140,5,52,"No"
"2196",2,"No",125000,4,31.75,"No"
"2197",2,"Yes",80000,5,32.8,"No"
"2198",2,"No",71000,4,18.75,"No"
"2199",2,"No",70000,5,23,"No"
"2200",2,"Yes",15000,4,35,"No"
"2201",1,"No",125000,5,44.4,"No"
"2202",1,"No",90000,3,24.6666666666667,"No"
"2203",2,"No",242800,6,29.8333333333333,"No"
"2204",2,"No",73500,4,30,"No"
"2205",2,"No",50500,6,22.8333333333333,"No"
"2206",1,"No",115000,2,23,"No"
"2207",1,"Yes",101700,4,36.25,"No"
"2208",1,"Yes",23500,3,41,"No"
"2209",1,"No",82000,2,29,"No"
"2210",1,"No",187000,5,32.4,"No"
"2211",3,"No",817000,5,29,"No"
"2212",2,"Yes",400,3,13,"No"
"2213",1,"Yes",13900,2,34,"No"
"2214",1,"No",387000,3,22.6666666666667,"No"
"2215",1,"Yes",23000,2,18,"No"
"2216",2,"No",231200,5,41.8,"No"
"2217",3,"No",62000,5,13.4,"No"
"2218",3,"No",78700,4,18,"No"
"2219",2,"No",76300,4,29,"No"
"2220",1,"No",53000,5,33.8,"No"
"2221",1,"Yes",28000,4,29.25,"No"
"2222",2,"Yes",8600,3,23.3333333333333,"No"
"2223",1,"Yes",52000,3,23,"No"
"2224",1,"No",220000,2,30.5,"No"
"2225",2,"No",38800,3,22,"No"
"2226",2,"No",60000,4,16.75,"Yes"
"2227",2,"No",135000,4,19,"No"
"2228",1,"Yes",12400,3,28.6666666666667,"Yes"
"2229",2,"No",250000,4,28.25,"No"
"2230",2,"No",231000,4,26,"No"
"2231",1,"No",205000,3,20.6666666666667,"Yes"
"2232",2,"No",650950,4,36.75,"No"
"2233",2,"No",96000,4,32.25,"No"
"2234",1,"No",60800,3,30.3333333333333,"No"
"2235",3,"Yes",9990,5,17,"No"
"2236",4,"No",171000,6,21.8333333333333,"No"
"2237",1,"No",196500,4,35.5,"No"
"2238",1,"No",267000,3,38.6666666666667,"No"
"2239",2,"No",125680,4,29.75,"No"
"2240",1,"No",43000,2,29.5,"No"
"2241",3,"No",52400,5,12.2,"Yes"
"2242",2,"No",61500,5,29.6,"No"
"2243",1,"No",170000,4,42.75,"No"
"2244",1,"No",250000,3,30,"No"
"2245",2,"No",597000,5,32,"No"
"2246",3,"No",143250,6,26.8333333333333,"No"
"2247",2,"No",270000,4,33.25,"No"
"2248",1,"No",143300,2,25.5,"No"
"2249",1,"No",461000,4,51.25,"No"
"2250",2,"No",621000,4,19.25,"No"
"2251",2,"No",1e+05,4,28.5,"No"
"2252",2,"No",230000,4,34.25,"No"
"2253",3,"No",138000,5,23.8,"No"
"2254",1,"No",151000,2,35.5,"No"
"2255",1,"No",124200,5,28.8,"No"
"2256",2,"No",566000,4,25,"No"
"2257",1,"Yes",27700,2,21,"No"
"2258",3,"No",71400,5,18.4,"No"
"2259",1,"No",308200,3,32.3333333333333,"No"
"2260",2,"No",141850,4,33.75,"No"
"2261",2,"No",32200,4,23.75,"No"
"2262",3,"No",115600,5,23,"No"
"2263",1,"No",76000,4,30,"No"
"2264",2,"No",185200,4,22.5,"No"
"2265",3,"No",380000,5,22,"No"
"2266",4,"No",35000,5,16.8,"No"
"2267",2,"Yes",13900,3,21,"No"
"2268",2,"Yes",23000,4,20,"No"
"2269",1,"No",143300,4,32.25,"No"
"2270",1,"Yes",107000,3,45.6666666666667,"No"
"2271",4,"Yes",114500,8,29.5,"No"
"2272",2,"No",165200,4,31.5,"No"
"2273",2,"No",145100,4,23,"No"
"2274",3,"No",140000,5,17.6,"Yes"
"2275",1,"No",47400,4,24.75,"No"
"2276",1,"No",85870,5,31.8,"No"
"2277",1,"No",152000,3,30,"No"
"2278",4,"No",115900,7,24.4285714285714,"No"
"2279",3,"No",3e+05,5,28,"No"
"2280",2,"No",150000,4,25,"Yes"
"2281",1,"No",75000,3,26.3333333333333,"No"
"2282",1,"No",39300,4,42.25,"No"
"2283",3,"No",428000,5,27.8,"No"
"2284",3,"Yes",21300,4,13,"No"
"2285",2,"No",141300,4,21.5,"No"
"2286",2,"No",213230,5,25.6,"No"
"2287",1,"No",32000,2,19.5,"No"
"2288",1,"No",195000,3,27.6666666666667,"No"
"2289",1,"No",65100,4,33.5,"No"
"2290",1,"No",60000,3,17.3333333333333,"No"
"2291",1,"No",4000,2,10.5,"No"
"2292",2,"No",43000,3,17.3333333333333,"No"
"2293",2,"No",153000,4,33,"No"
"2294",1,"No",179600,3,32,"No"
"2295",2,"No",54000,4,15.75,"Yes"
"2296",1,"No",3e+05,3,37.3333333333333,"No"
"2297",1,"No",133900,6,48.6666666666667,"No"
"2298",4,"No",158000,6,19.8333333333333,"No"
"2299",2,"No",59500,4,24,"No"
"2300",1,"No",336000,5,36.8,"No"
"2301",3,"Yes",6000,4,18.75,"No"
"2302",1,"No",95000,3,38.6666666666667,"No"
"2303",1,"No",71000,3,34.3333333333333,"No"
"2304",3,"No",155000,5,19.8,"No"
"2305",4,"No",60000,6,16.3333333333333,"Yes"
"2306",1,"No",115000,2,33.5,"No"
"2307",2,"No",375000,4,31.5,"No"
"2308",2,"No",121400,4,30.25,"No"
"2309",3,"No",144700,5,17,"No"
"2310",1,"No",6000,2,21,"No"
"2311",2,"No",146000,4,21,"No"
"2312",2,"No",31500,4,29.75,"No"
"2313",2,"No",150600,5,23.8,"No"
"2314",1,"No",236800,3,39,"No"
"2315",1,"No",107000,3,24.6666666666667,"No"
"2316",2,"No",180000,4,20.75,"No"
"2317",1,"No",320000,3,28,"No"
"2318",3,"No",100100,5,15.2,"No"
"2319",1,"No",146300,5,47.2,"Yes"
"2320",2,"No",68500,5,23,"No"
"2321",1,"No",119000,4,33.5,"No"
"2322",2,"No",110000,4,23.25,"No"
"2323",1,"Yes",6400,2,33,"No"
"2324",4,"No",120500,6,15,"No"
"2325",1,"No",114100,5,32,"No"
"2326",2,"No",158700,5,27,"No"
"2327",2,"No",71000,4,30.25,"No"
"2328",2,"No",150000,6,36.6666666666667,"No"
"2329",1,"No",106000,3,23,"No"
"2330",3,"No",533400,5,20.4,"No"
"2331",1,"No",160000,3,35,"No"
"2332",3,"No",98630,5,25.6,"No"
"2333",3,"No",94000,5,18.4,"No"
"2334",2,"No",86200,4,33.25,"No"
"2335",2,"No",135600,4,34,"No"
"2336",2,"No",26200,4,25.75,"No"
"2337",1,"Yes",28200,4,23.75,"No"
"2338",1,"No",151900,3,37,"No"
"2339",1,"No",37000,3,33.6666666666667,"No"
"2340",1,"No",41200,3,33.6666666666667,"No"
"2341",1,"No",72000,5,30.2,"No"
"2342",2,"No",152000,4,28,"No"
"2343",1,"No",70000,2,25,"No"
"2344",1,"No",33430,4,32.75,"No"
"2345",3,"No",192000,5,19.8,"No"
"2346",1,"No",123000,3,21.6666666666667,"Yes"
"2347",1,"No",347500,3,43.3333333333333,"No"
"2348",2,"No",210000,4,18.75,"Yes"
"2349",1,"No",1e+05,3,41,"No"
"2350",2,"No",68000,4,25.75,"No"
"2351",1,"No",205000,3,23,"Yes"
"2352",1,"Yes",42000,2,16,"Yes"
"2353",3,"No",205000,5,23,"No"
"2354",2,"No",243000,4,17.5,"No"
"2355",1,"No",75600,3,43,"No"
"2356",2,"No",170000,4,29.5,"No"
"2357",1,"No",32300,2,33,"No"
"2358",2,"No",77400,4,28.75,"No"
"2359",1,"No",222000,4,33.25,"No"
"2360",3,"No",200600,6,26.6666666666667,"No"
"2361",2,"No",118000,4,28.75,"No"
"2362",2,"No",185340,4,21.5,"No"
"2363",3,"No",254000,5,22.4,"No"
"2364",2,"No",105000,3,28,"No"
"2365",1,"No",296200,3,28,"No"
"2366",2,"No",0,4,23,"No"
"2367",1,"No",152000,5,31,"No"
"2368",2,"No",189000,4,24.25,"No"
"2369",2,"No",1e+05,4,26.75,"No"
"2370",1,"No",603100,3,26,"Yes"
"2371",2,"No",161000,4,30,"No"
"2372",4,"No",250000,6,17.3333333333333,"No"
"2373",3,"No",67500,5,25,"Yes"
"2374",1,"No",146200,3,38.6666666666667,"No"
"2375",3,"No",60700,5,20,"No"
"2376",2,"No",46000,4,20.5,"No"
"2377",2,"No",227000,4,25.5,"No"
"2378",1,"No",131500,5,25,"No"
"2379",3,"No",0,5,20,"No"
"2380",1,"No",97000,2,37.5,"No"
"2381",2,"No",64000,4,24.25,"No"
"2382",1,"No",223400,3,22.6666666666667,"No"
"2383",3,"No",182000,5,16.4,"No"
"2384",2,"No",569800,3,23.6666666666667,"No"
"2385",3,"No",250000,5,24.4,"No"
"2386",2,"No",226000,4,19.5,"No"
"2387",2,"No",47000,4,18.5,"No"
"2388",3,"No",298000,5,27.8,"No"
"2389",4,"No",207000,6,13.8333333333333,"Yes"
"2390",1,"No",155040,3,29.3333333333333,"No"
"2391",2,"No",135000,4,17.25,"No"
"2392",2,"Yes",267600,5,37.6,"No"
"2393",1,"No",41100,4,40.5,"No"
"2394",1,"No",52000,3,23.6666666666667,"No"
"2395",4,"No",86000,5,18.4,"No"
"2396",1,"No",610000,3,25.6666666666667,"No"
"2397",1,"No",148000,2,31.5,"No"
"2398",3,"No",220000,5,25.2,"No"
"2399",2,"No",419000,4,25.5,"No"
"2400",1,"No",38400,3,17.6666666666667,"No"
"2401",3,"No",67000,5,20.4,"No"
"2402",3,"No",567500,5,28.2,"No"
"2403",1,"Yes",65240,5,38.4,"No"
"2404",2,"No",688800,5,28.4,"No"
"2405",2,"No",230000,4,24.25,"No"
"2406",1,"No",792400,3,39.3333333333333,"No"
"2407",2,"No",178000,4,23.25,"No"
"2408",3,"No",63000,6,34.6666666666667,"No"
"2409",3,"No",51200,5,16.8,"No"
"2410",3,"No",5800,5,10.8,"Yes"
"2411",2,"No",117800,4,38.5,"No"
"2412",2,"No",125000,4,22.75,"No"
"2413",1,"No",118000,2,29.5,"No"
"2414",1,"Yes",25100,3,40.3333333333333,"No"
"2415",2,"No",124000,4,18.25,"No"
"2416",1,"No",36250,4,33.75,"No"
"2417",2,"No",140100,5,36.6,"No"
"2418",2,"No",206000,4,22.25,"No"
"2419",2,"No",98000,4,21,"No"
"2420",2,"No",210800,4,26,"No"
"2421",1,"No",72300,3,22.6666666666667,"No"
"2422",1,"No",183800,4,29,"No"
"2423",1,"No",147410,3,34.6666666666667,"No"
"2424",1,"No",1136020,4,35.5,"No"
"2425",2,"No",40000,3,16.6666666666667,"No"
"2426",1,"No",1e+05,3,18.3333333333333,"No"
"2427",1,"No",164500,3,35,"No"
"2428",2,"No",110000,3,23.6666666666667,"No"
"2429",3,"No",63600,5,17.8,"No"
"2430",1,"No",271340,3,44.3333333333333,"No"
"2431",1,"No",26000,3,24.6666666666667,"No"
"2432",2,"No",145000,4,31,"No"
"2433",2,"Yes",156000,7,27,"No"
"2434",1,"No",1e+05,3,24,"Yes"
"2435",6,"No",110000,8,14.875,"Yes"
"2436",1,"No",125000,3,25.6666666666667,"No"
"2437",1,"No",68900,3,41,"No"
"2438",2,"No",151200,4,31,"No"
"2439",2,"No",177000,4,16.5,"Yes"
"2440",3,"Yes",25000,5,18.8,"Yes"
"2441",2,"Yes",44800,4,13.75,"Yes"
"2442",3,"No",567000,5,24.2,"No"
"2443",2,"No",214600,5,21.8,"No"
"2444",3,"Yes",14100,6,19.6666666666667,"No"
"2445",2,"No",30800,4,22.75,"No"
"2446",2,"Yes",7100,3,11,"No"
"2447",1,"No",138000,3,23.6666666666667,"Yes"
"2448",1,"No",10000,4,33.75,"No"
"2449",1,"No",569200,3,36.3333333333333,"No"
"2450",2,"No",108100,4,22,"No"
"2451",1,"No",206100,4,32.75,"No"
"2452",2,"No",60000,4,23,"No"
"2453",2,"No",343000,4,21.25,"No"
"2454",1,"No",84400,3,29,"No"
"2455",1,"No",23500,3,21,"No"
"2456",3,"No",270000,5,24.4,"No"
"2457",3,"No",103000,5,28,"No"
"2458",3,"No",95200,5,17.8,"No"
"2459",1,"No",73000,3,35.6666666666667,"No"
"2460",2,"No",114700,4,30,"No"
"2461",2,"No",32000,4,22.75,"No"
"2462",3,"Yes",34000,4,20,"No"
"2463",2,"No",180550,4,16.25,"No"
"2464",1,"No",220000,3,32.6666666666667,"No"
"2465",2,"No",218700,4,28.5,"No"
"2466",1,"Yes",9500,2,27,"No"
"2467",2,"No",104000,4,24.5,"No"
"2468",1,"No",170060,4,42.25,"No"
"2469",2,"No",86000,4,30.25,"No"
"2470",1,"No",1000,2,21.5,"No"
"2471",2,"Yes",23000,3,10,"Yes"
"2472",2,"No",55700,4,24.75,"No"
"2473",1,"No",82230,3,30,"No"
"2474",4,"No",155000,6,19.8333333333333,"No"
"2475",3,"No",35000,5,15,"No"
"2476",1,"No",190000,3,28.6666666666667,"Yes"
"2477",1,"No",103000,4,41.25,"No"
"2478",2,"No",280100,4,25.75,"No"
"2479",1,"No",145000,3,22.3333333333333,"No"
"2480",1,"Yes",15100,2,38.5,"No"
"2481",3,"No",43000,5,22.2,"No"
"2482",5,"No",247000,11,25.4545454545455,"No"
"2483",4,"No",105000,6,21,"No"
"2484",1,"No",98300,4,31.25,"No"
"2485",3,"No",65000,5,21,"No"
"2486",2,"No",104000,4,26.5,"No"
"2487",3,"No",61300,5,25.2,"No"
"2488",2,"No",574900,5,28,"No"
"2489",1,"No",95000,3,38.3333333333333,"No"
"2490",2,"Yes",31600,4,28.25,"No"
"2491",1,"No",39000,3,25.6666666666667,"No"
"2492",3,"Yes",36100,5,18.8,"No"
"2493",1,"No",257000,3,35,"No"
"2494",2,"Yes",43200,6,34,"No"
"2495",2,"No",1135000,4,30.5,"No"
"2496",1,"Yes",21730,3,24.3333333333333,"No"
"2497",2,"No",18900,4,20.25,"No"
"2498",2,"No",63000,5,24.8,"No"
"2499",2,"No",184900,4,21.75,"No"
"2500",2,"No",122400,4,26,"No"
"2501",1,"No",9500,4,32.25,"No"
"2502",2,"No",150000,4,27.75,"No"
"2503",1,"No",191000,4,30,"No"
"2504",1,"No",91800,3,29,"No"
"2505",2,"No",581000,5,28,"No"
"2506",2,"No",47200,5,23.2,"No"
"2507",1,"No",140000,6,31.3333333333333,"No"
"2508",3,"No",136200,5,28.8,"No"
"2509",1,"No",76600,3,43.3333333333333,"No"
"2510",2,"Yes",93000,5,39.4,"No"
"2511",2,"No",111000,4,17.5,"No"
"2512",4,"No",167000,6,23.3333333333333,"No"
"2513",1,"No",190300,3,39.3333333333333,"No"
"2514",1,"No",148030,4,33,"No"
"2515",2,"No",140000,4,21.5,"No"
"2516",2,"No",41600,5,25.6,"No"
"2517",2,"No",87300,6,32.5,"No"
"2518",1,"No",136200,2,28.5,"No"
"2519",1,"No",65040,4,37.25,"No"
"2520",2,"No",215000,4,19,"No"
"2521",1,"No",110300,4,31.75,"Yes"
"2522",2,"No",83400,4,30.5,"No"
"2523",3,"No",69500,5,31.2,"No"
"2524",1,"No",82400,4,24.25,"No"
"2525",1,"No",46030,3,27,"No"
"2526",2,"No",53800,4,29,"No"
"2527",2,"No",235000,4,31.75,"No"
"2528",2,"No",169000,6,28.5,"No"
"2529",2,"No",65600,6,36,"No"
"2530",1,"No",211000,3,20,"No"
"2531",1,"No",61400,3,21,"Yes"
"2532",1,"Yes",8800,2,22.5,"No"
"2533",1,"No",155000,2,31,"No"
"2534",1,"No",18600,2,27.5,"No"
"2535",3,"No",657500,5,17.6,"No"
"2536",2,"No",260000,4,33,"No"
"2537",1,"No",162000,3,40.6666666666667,"No"
"2538",1,"No",106000,5,40.4,"No"
"2539",3,"No",99000,5,19.2,"No"
"2540",2,"No",91000,4,22.25,"No"
"2541",2,"No",380050,4,27.25,"No"
"2542",2,"No",210000,4,18.75,"No"
"2543",2,"No",40210,4,31,"No"
"2544",2,"No",144060,4,35.5,"No"
"2545",3,"No",73900,5,25,"No"
"2546",1,"No",44760,2,40,"No"
"2547",1,"No",42000,3,23.3333333333333,"No"
"2548",1,"No",190000,3,28,"No"
"2549",2,"No",66700,4,15.25,"No"
"2550",1,"No",566000,3,38.3333333333333,"No"
"2551",1,"No",25700,3,38,"No"
"2552",1,"No",195000,3,24.3333333333333,"No"
"2553",1,"No",232600,3,36.6666666666667,"No"
"2554",1,"No",123300,3,28.6666666666667,"No"
"2555",1,"No",49000,3,47.6666666666667,"No"
"2556",2,"No",160000,4,15.75,"Yes"
"2557",4,"Yes",8600,5,10.6,"No"
"2558",3,"No",86900,5,17.6,"Yes"
"2559",1,"No",54510,2,38.5,"No"
"2560",2,"No",46400,4,33.5,"No"
"2561",2,"No",95000,4,15,"No"
"2562",1,"No",215000,3,29.6666666666667,"No"
"2563",2,"No",55000,4,27,"No"
"2564",1,"No",108000,3,27.3333333333333,"No"
"2565",2,"No",230500,6,29,"Yes"
"2566",1,"No",156250,5,46,"No"
"2567",2,"No",185000,4,24.25,"No"
"2568",1,"No",160500,3,44.3333333333333,"No"
"2569",3,"No",205000,5,18.8,"No"
"2570",1,"No",54800,3,49.6666666666667,"No"
"2571",2,"Yes",9200,3,19.3333333333333,"No"
"2572",2,"Yes",22500,5,25,"No"
"2573",1,"No",778000,4,37,"No"
"2574",1,"No",126100,3,32,"No"
"2575",1,"No",2100,3,26.3333333333333,"No"
"2576",3,"No",175000,5,29.2,"No"
"2577",3,"No",225900,5,28,"No"
"2578",1,"No",44600,2,33,"No"
"2579",1,"No",27100,3,36.3333333333333,"No"
"2580",2,"No",170000,5,30,"No"
"2581",1,"No",25000,3,46,"No"
"2582",1,"No",122000,3,24.6666666666667,"No"
"2583",2,"No",84000,4,33.25,"No"
"2584",2,"Yes",144600,8,48.75,"No"
"2585",1,"No",69000,3,20,"No"
"2586",3,"No",194200,5,31.2,"No"
"2587",2,"No",2e+05,4,22.5,"No"
"2588",2,"No",46300,4,32,"No"
"2589",2,"No",168000,4,19.75,"No"
"2590",1,"No",203300,7,28.8571428571429,"No"
"2591",2,"Yes",15200,3,18.6666666666667,"No"
"2592",2,"No",33000,4,20.25,"No"
"2593",1,"No",158000,2,34.5,"No"
"2594",1,"Yes",63500,5,29.8,"No"
"2595",5,"Yes",40000,7,14,"No"
"2596",2,"No",266000,4,30,"No"
"2597",1,"No",350000,3,24.6666666666667,"No"
"2598",2,"Yes",103000,5,29.2,"No"
"2599",2,"No",157000,4,22,"No"
"2600",1,"No",113000,3,20.3333333333333,"Yes"
"2601",2,"No",145000,4,29,"No"
"2602",1,"No",93000,3,26,"No"
"2603",1,"No",171400,5,47.2,"No"
"2604",2,"No",305000,4,22.75,"No"
"2605",3,"Yes",142500,6,25.3333333333333,"No"
"2606",1,"No",23000,3,23.3333333333333,"No"
"2607",2,"No",15900,4,15.75,"Yes"
"2608",3,"Yes",22100,4,10.5,"No"
"2609",1,"Yes",11900,4,48.5,"No"
"2610",2,"No",52000,4,21.25,"No"
"2611",1,"No",31000,2,32,"No"
"2612",2,"Yes",31000,4,14,"No"
"2613",1,"No",439880,6,47.8333333333333,"No"
"2614",1,"Yes",32400,3,24.6666666666667,"No"
"2615",2,"No",99000,4,17,"No"
"2616",2,"No",145000,4,29,"No"
"2617",2,"Yes",41300,4,37,"No"
"2618",1,"Yes",47000,3,17.6666666666667,"Yes"
"2619",2,"No",70000,4,29,"No"
"2620",3,"No",301200,5,19.8,"No"
"2621",2,"No",148000,5,28.8,"Yes"
"2622",1,"No",55800,3,40.3333333333333,"No"
"2623",1,"No",131700,3,23.3333333333333,"No"
"2624",1,"No",40000,2,34.5,"No"
"2625",1,"No",112400,4,33.75,"No"
"2626",3,"No",245000,5,23.8,"No"
"2627",1,"Yes",80690,4,34.5,"No"
"2628",2,"No",128000,4,35.75,"No"
"2629",1,"No",48000,3,31,"No"
"2630",2,"No",185000,4,22,"No"
"2631",2,"No",30000,5,23,"No"
"2632",2,"No",304000,4,27.25,"No"
"2633",1,"No",198500,4,28,"No"
"2634",1,"No",53000,4,34.75,"No"
"2635",3,"No",150000,5,21.4,"No"
"2636",1,"No",55000,2,29.5,"No"
"2637",4,"Yes",29900,6,15.6666666666667,"No"
"2638",1,"No",85000,3,24.6666666666667,"No"
"2639",2,"No",120000,4,24,"No"
"2640",1,"No",75000,3,27.6666666666667,"Yes"
"2641",2,"No",33200,5,29,"Yes"
"2642",3,"No",167500,5,18.4,"No"
"2643",2,"No",150000,4,24,"No"
"2644",2,"No",32000,3,20.3333333333333,"No"
"2645",2,"No",40000,4,15,"Yes"
"2646",2,"Yes",10000,3,18.3333333333333,"No"
"2647",2,"No",158600,6,33,"No"
"2648",1,"No",170000,3,22.3333333333333,"Yes"
"2649",4,"Yes",352600,8,33.125,"No"
"2650",1,"No",20300,3,32,"No"
"2651",2,"No",35110,5,29.4,"No"
"2652",1,"No",260000,3,41.6666666666667,"No"
"2653",2,"No",175000,5,24.2,"No"
"2654",1,"No",90000,3,38,"No"
"2655",2,"No",76220,3,25.3333333333333,"No"
"2656",2,"No",255400,4,30.25,"No"
"2657",1,"No",76000,3,21,"No"
"2658",2,"No",129100,4,19.25,"No"
"2659",2,"Yes",186100,4,20,"No"
"2660",2,"No",103000,4,25.75,"No"
"2661",1,"No",107000,4,42,"No"
"2662",1,"No",173000,3,22,"Yes"
"2663",1,"No",96000,3,30.3333333333333,"No"
"2664",2,"No",150200,4,20,"No"
"2665",1,"No",210000,3,23.3333333333333,"Yes"
"2666",1,"No",125000,3,35.3333333333333,"Yes"
"2667",2,"Yes",2500,3,24,"No"
"2668",3,"Yes",13400,4,11.75,"Yes"
"2669",2,"No",202000,4,22.25,"No"
"2670",1,"No",570000,3,39.3333333333333,"No"
"2671",2,"Yes",111000,7,21.8571428571429,"Yes"
"2672",1,"No",1300,3,21.3333333333333,"No"
"2673",1,"No",175200,3,35.6666666666667,"No"
"2674",2,"No",94000,4,26.5,"No"
"2675",1,"No",151000,3,36,"No"
"2676",2,"No",292000,4,16,"Yes"
"2677",2,"No",230000,4,33.5,"No"
"2678",2,"No",181000,4,24,"No"
"2679",1,"No",55100,3,22,"No"
"2680",2,"No",185000,4,24.25,"No"
"2681",1,"No",169000,3,39.3333333333333,"No"
"2682",1,"No",224000,4,26.75,"No"
"2683",2,"No",74000,3,15.6666666666667,"No"
"2684",2,"No",242600,4,33,"No"
"2685",4,"No",64000,6,20.1666666666667,"No"
"2686",1,"No",124000,3,23,"Yes"
"2687",2,"No",110000,4,21.75,"No"
"2688",1,"Yes",16200,4,25.5,"No"
"2689",1,"No",221000,5,47.6,"Yes"
"2690",1,"No",191020,4,30,"No"
"2691",1,"No",190000,3,34.3333333333333,"No"
"2692",1,"No",48000,3,24.6666666666667,"No"
"2693",2,"No",143000,4,21.5,"No"
"2694",5,"Yes",77000,7,16.7142857142857,"No"
"2695",2,"No",225000,4,16.5,"Yes"
"2696",1,"No",165000,3,21,"Yes"
"2697",1,"No",160020,3,22.3333333333333,"No"
"2698",2,"Yes",32200,4,23.25,"Yes"
"2699",1,"No",139000,3,37,"No"
"2700",2,"No",43100,4,15.75,"No"
"2701",3,"Yes",18300,4,15.25,"No"
"2702",3,"No",135000,4,17,"No"
"2703",3,"No",220000,5,23.2,"Yes"
"2704",1,"No",117600,4,33.25,"No"
"2705",2,"Yes",13800,3,20.6666666666667,"No"
"2706",2,"No",250000,4,29.75,"No"
"2707",1,"No",140000,3,42,"No"
"2708",2,"No",27200,4,25.25,"No"
"2709",1,"No",250200,3,40.3333333333333,"No"
"2710",1,"No",112000,3,39.3333333333333,"No"
"2711",2,"Yes",12000,3,19,"No"
"2712",1,"No",170400,7,39.2857142857143,"Yes"
"2713",2,"No",288000,4,24.25,"No"
"2714",1,"No",71500,4,30.25,"No"
"2715",2,"No",208400,4,16.25,"Yes"
"2716",1,"No",239450,5,26.6,"No"
"2717",1,"No",35000,3,39,"No"
"2718",1,"No",142000,3,25.6666666666667,"Yes"
"2719",2,"No",175000,4,29.25,"No"
"2720",2,"No",49000,4,21.25,"No"
"2721",1,"No",64700,3,38.3333333333333,"No"
"2722",1,"No",2e+05,3,26,"No"
"2723",2,"No",213330,5,29,"No"
"2724",2,"No",120000,4,22.75,"No"
"2725",1,"No",149430,3,34.6666666666667,"No"
"2726",2,"Yes",7000,3,19.3333333333333,"No"
"2727",2,"Yes",45000,4,14.5,"No"
"2728",2,"No",48200,4,19.25,"No"
"2729",1,"No",81350,4,44,"No"
"2730",1,"No",107500,3,26.3333333333333,"No"
"2731",3,"No",182000,5,21.6,"No"
"2732",2,"No",166000,4,32.25,"No"
"2733",3,"Yes",2600,4,20,"No"
"2734",1,"No",175000,3,21,"Yes"
"2735",2,"No",114000,4,20.25,"No"
"2736",1,"Yes",105000,3,43.6666666666667,"No"
"2737",1,"No",213000,3,36.3333333333333,"No"
"2738",1,"No",84000,3,33.3333333333333,"No"
"2739",2,"No",153000,4,20.75,"No"
"2740",2,"No",31400,5,30.4,"No"
"2741",2,"No",134200,4,24.75,"No"
"2742",2,"No",65600,4,29.5,"Yes"
"2743",2,"Yes",7700,3,19.6666666666667,"No"
"2744",1,"Yes",23000,3,29.3333333333333,"No"
"2745",2,"No",305000,4,27.25,"No"
"2746",1,"No",212000,3,22,"No"
"2747",2,"No",68420,4,20.75,"No"
"2748",3,"No",143280,6,33.5,"No"
"2749",3,"No",50000,5,15.8,"Yes"
"2750",4,"Yes",79400,7,30,"No"
"2751",2,"No",207000,4,29.75,"No"
"2752",2,"No",10000,3,22.6666666666667,"No"
"2753",1,"Yes",6500,2,15.5,"No"
"2754",2,"No",35000,4,19.75,"No"
"2755",1,"No",99000,5,28.8,"No"
"2756",3,"No",150000,5,21.2,"No"
"2757",1,"No",46600,3,36,"No"
"2758",3,"No",165000,5,23.4,"No"
"2759",3,"No",240000,5,22.2,"No"
"2760",4,"No",250000,6,18.3333333333333,"No"
"2761",2,"No",90000,4,21,"No"
"2762",1,"No",116000,3,22,"No"
"2763",1,"No",48660,3,28,"No"
"2764",3,"No",566000,5,17.2,"No"
"2765",1,"No",2e+05,3,20.3333333333333,"Yes"
"2766",2,"Yes",56300,4,22.75,"No"
"2767",2,"No",42500,5,19,"No"
"2768",1,"Yes",74900,5,31.4,"Yes"
"2769",2,"No",71480,3,22,"No"
"2770",1,"No",124230,3,32.6666666666667,"No"
"2771",1,"No",305100,3,21.6666666666667,"Yes"
"2772",2,"No",566000,3,27.3333333333333,"No"
"2773",1,"No",237000,5,30.8,"No"
"2774",2,"No",1e+05,4,33.5,"No"
"2775",2,"No",130000,4,29,"No"
"2776",2,"No",5e+05,4,25.5,"No"
"2777",2,"No",124000,4,26.5,"No"
"2778",4,"No",121750,6,18.1666666666667,"No"
"2779",2,"No",791000,4,21.5,"No"
"2780",2,"No",125200,4,34,"No"
